,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,rooms_per_household,bedrooms_per_room,population_per_household,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN
7114,-118.02,33.92,27.293653712285593,9.548687658569579,7.2771031730505475,10.038391414685337,7.38374661529545,1.3420273461614647,52.17903412028404,2.5057293978747044,-2.3767537847881672,0.9800442106855429,1,0,0,0,0
7116,-118.01,33.9,28.83797942768524,8.870847062601314,6.587842947221432,9.023818750988962,6.700788876249588,1.9823342691925123,51.81311682281496,2.536437769378799,-2.448705090933817,0.9202637959756061,1,0,0,0,0
7117,-118.02,33.91,28.066618928875407,9.55778695519088,7.177615348441821,10.166070273631982,7.357825640970703,2.0652371717255593,52.07545745895951,2.5558188460757787,-2.529941108140415,1.0505724666687297,1,0,0,0,0
7118,-118.02,33.9,27.293653712285593,9.122626089472966,7.0553401422199435,9.692100938804836,7.192760328515841,1.4865555077918904,51.7174558156531,2.1897297351237177,-2.129070287985243,0.9363422396091178,1,0,0,0,0
7119,-118.03,33.9,28.066618928875407,8.92576690174875,6.702822173841365,9.177332842104516,6.683684878243618,1.5369344511165028,51.3116349371798,2.64226790708725,-2.3577156744027583,1.0014847661927277,1,0,0,0,0
7120,-118.02,33.91,28.066618928875407,8.821720095604109,6.4572909272288825,9.042645046084859,6.583015815685767,1.9796362399607732,51.91864393054689,2.6418381932882102,-2.5735562226636963,0.9992542003627329,1,0,0,0,0
7121,-118.02,33.91,27.293653712285593,9.776769261160467,7.314482211188972,10.259742504535756,7.437915154289391,1.883603159548574,51.76005281024028,2.7527511135644236,-2.6299617434534555,1.0455315929934328,1,0,0,0,0
7122,-118.03,33.91,25.7427031414777,10.511934825549558,8.287658981509775,11.593928582986928,8.414486092137892,1.338818227115408,48.765390984650764,2.3924446718285357,-2.24572020060802,1.060680980432278,1,0,0,0,0
7123,-118.03,33.91,28.066618928875407,9.65331561088892,7.235256670399822,10.828427431361083,7.354088043160389,1.7137338144056238,49.027895926768316,2.6982463105139067,-2.5764741291384508,1.3277806822313134,1,0,0,0,0
7124,-118.03,33.9,28.83797942768524,8.590268340358527,6.191356164040488,9.373318307616406,6.264504814711185,2.036440347205402,49.47516662757452,2.7896475679208628,-2.6488876268835764,1.3313194945406326,1,0,0,0,0
7126,-118.09,34.03,21.833262245114646,10.414386365945143,7.795153362095635,11.154146638188715,8.009169627204338,2.085881754775155,54.90027854040663,2.828229440058186,-2.8021593238896743,1.1027067533907347,1,0,0,0,0
7127,-118.09,34.02,22.61908259169376,9.4132873268197,6.864752806457509,9.91855089626813,7.133688150357785,1.8123953087239295,53.717780933162466,2.6782629731987733,-2.794786664950201,1.070935799071423,1,0,0,0,0
7128,-118.09,34.02,26.519033079169297,10.80220239861568,8.716592948879795,11.851683739790065,8.77859342535554,1.3581835954874402,51.64795685554949,2.2930658532396273,-2.0543183008259893,0.9676366728752499,1,0,0,0,0
7129,-118.1,34.02,26.519033079169297,8.590268340358527,6.03379047947808,8.478270457518956,6.155144273029023,1.9205109610704554,55.03207350161397,2.9676792597171784,-2.8987382673053603,0.9919246627889803,1,0,0,0,0
7131,-118.12,34.02,20.255173792692997,9.858208935888598,7.6961078034273545,10.4837836873355,7.770369791314522,1.2718837499895226,54.422842629854316,2.3901774784984178,-2.2063190845212306,0.9537101695322684,1,0,0,0,0
7132,-118.12,34.03,16.267684048495404,9.823042771370618,7.311121565909326,10.840005285862071,7.631687455976497,2.1155384579265735,56.176176950099254,2.535617454516592,-2.6988707848755027,1.1811054903148799,1,0,0,0,0
7133,-118.1,34.01,23.402864048983446,9.48277904114883,7.711761124419225,11.197907824985274,7.8215670331162155,1.0967266798881734,50.567086602141,1.844511548681784,-1.7375657263218136,1.2224521249573828,1,0,0,0,0
7134,-118.1,34.01,18.66786674932074,9.201284483330722,7.74260374412174,10.29994724246022,7.818764602269894,0.2999157430627966,50.22073733139661,1.5200630507148127,-1.393615148701421,0.8453475644200076,1,0,0,0,0
7135,-118.1,34.01,33.4349433561374,8.927841398273026,6.795459534541752,9.746249839698228,6.9272660999071505,1.4242240575724014,50.94439942649633,2.2908434444429426,-2.2308628854359043,1.1139995086954313,1,0,0,0,0
7136,-118.1,34.02,29.607782990246136,8.426281269578428,6.445374988474438,8.935472846025984,6.6012648254983555,1.2759403260533055,50.57867443103798,2.0622412183090026,-2.059971630574341,0.938548490420516,1,0,0,0,0
7137,-118.11,34.02,31.908291024388724,9.203898580832945,6.846584986190038,9.60205798241825,6.999128241578569,1.614652232689185,51.73344493958446,2.575040681378059,-2.5277704272450565,1.0087540702773474,1,0,0,0,0
7138,-118.11,34.01,34.196272856783104,9.031148052346822,7.162857927271314,9.9586712583674,7.273502826671097,1.000029332846527,50.95567274664843,1.9655919614773782,-1.8774996022811394,1.0083218643043024,1,0,0,0,0
7139,-118.12,34.02,28.83797942768524,9.084602915655816,7.151695238562871,9.92908986540982,7.201022073059904,0.9840118022359906,51.486237500977765,2.128550539405643,-1.956227410813235,1.0369585426486188,1,0,0,0,0
7140,-118.12,34.02,25.7427031414777,9.256983728028526,7.615387228138896,10.433014785971599,7.747087484748186,0.6857409398650149,52.47516535030149,1.6648916180154172,-1.5957365917148625,0.944915802562758,1,0,0,0,0
7141,-118.13,34.03,24.964606515078128,10.598173302927925,8.667571617614474,12.078433196323491,8.877981170616682,1.2584183788999102,51.62650260440226,1.9199136880588217,-1.8778607670891128,1.0052562129160811,1,0,0,0,0
7142,-118.13,34.02,30.37607472302157,8.713845759887128,6.851147572656408,9.284796644515323,6.867302328987446,1.0611480397812332,50.32734053377644,2.0855743300526655,-1.8876516114820137,0.9421724356930556,1,0,0,0,0
7143,-118.13,34.02,31.908291024388724,10.040694902234675,8.008764941685937,11.253372453301221,8.13643596788304,0.9365265228818596,50.57288174531064,2.1447911790953147,-2.0281153427429772,1.0736463972795334,1,0,0,0,0
7144,-118.13,34.02,32.67229426642248,7.947011200972139,6.169863693829351,8.670584731605357,6.28694683731906,0.9078741806998185,50.72842928930498,1.853073929766973,-1.8213242802092242,1.0031415326040891,1,0,0,0,0
7146,-118.14,34.02,35.715103134601705,8.78809276202008,6.7228073159219734,9.67242095685994,6.695108511109188,1.138527277383205,49.92014235813508,2.4264160935869605,-2.149165030452002,1.214632418306157,1,0,0,0,0
7147,-118.14,34.03,34.95631566651123,9.427731298273534,7.177615348441821,10.232519964682998,7.33147664254717,1.6532550858154462,51.240069075726666,2.4117309706015395,-2.3562072174930986,1.0940823767138104,1,0,0,0,0
7148,-118.13,34.03,33.4349433561374,9.572378124195687,7.43702264719369,10.489202500876564,7.65977183940692,1.1786153189758355,50.739881311347126,2.159961284113608,-2.1897600136356132,1.0186161470987978,1,0,0,0,0
7149,-118.14,34.03,35.715103134601705,9.060008985284856,7.059314100369792,10.094271284571384,7.201022073059904,1.000379015590064,50.0532272871948,2.096426808954035,-2.045220725159942,1.1086382871081535,1,0,0,0,0
7150,-118.15,34.02,34.196272856783104,9.55079206305522,7.814716367319115,11.474902040232884,7.9661694984486076,1.172068911605388,48.12016161427833,1.753714977475905,-1.6937086582313006,1.2544770399949947,1,0,0,0,0
7151,-118.15,34.03,34.196272856783104,9.430000077677997,7.452443182016664,10.764846361617288,7.580520752720498,0.6286593849128606,48.67894313536519,2.07951757467887,-1.9934733309599943,1.1784048860498044,1,0,0,0,0
7152,-118.16,34.03,32.67229426642248,8.865463794987013,6.771631747702289,9.992957562348003,6.794301888254273,1.3216953493225005,47.478005462485605,2.3923802816113584,-2.1825420640815665,1.2945965232151704,1,0,0,0,0
7153,-118.15,34.03,34.95631566651123,7.666445232201884,6.287677052424858,8.743241502008326,6.475304744776775,0.7823557613920354,50.40381526627741,1.291668461563722,-1.3508443074417247,0.9237923046501088,1,0,0,0,0
7154,-118.15,34.03,33.4349433561374,8.973809684946927,7.252832145855188,10.09913293709712,7.3390494581996775,1.1063894804508587,50.57288174531064,1.8126456869285663,-1.700062966543242,1.0322332881982863,1,0,0,0,0
7155,-118.15,34.04,31.142897273611784,8.532622940444522,6.620091670793656,9.282415322376991,6.778203464206622,1.5544634968281195,50.87656467139981,1.9671058641674266,-1.9624502061106923,0.9937127120672481,1,0,0,0,0
7156,-118.15,34.04,34.95631566651123,7.766611338514737,5.774034508750606,8.288847869316996,5.88037585047863,1.521168130795245,48.92351714788138,2.164393222723026,-2.123462181029521,1.0687525859535814,1,0,0,0,0
7158,-118.16,34.04,17.870492185789697,10.042249787160866,8.212038188121051,11.560543324794546,8.326183335599511,0.4306036795114474,50.13724109642028,1.9118024363042847,-1.7836284555962938,1.0950297999260756,1,0,0,0,0
7159,-118.16,34.04,30.37607472302157,8.501616008187801,6.737622703763651,10.575436505418336,7.045271186816691,1.1166459821399308,47.724348311478124,1.5988448932558963,-1.7747886420467838,1.3942042756705986,1,0,0,0,0
7160,-118.16,34.04,8.885887360480812,8.161788251978308,6.340002728088347,9.327198980529383,6.366511904755145,0.3475509791609895,46.94024201945461,2.0277480550566396,-1.8665814869518549,1.2531365101555427,1,0,0,0,0
7161,-118.17,34.03,24.964606515078128,8.414801841944282,6.560423842781489,9.85601449312949,6.654751259446931,0.977995073061428,46.242558688895166,1.9762301510683915,-1.8939743704726386,1.3153801900364714,1,0,0,0,0
7163,-118.17,34.04,36.472665167173965,7.889234810818633,5.993614577169273,8.94110812064673,5.937636961209286,1.4865555077918904,47.44137906616649,2.2538105015479135,-1.9811326446825008,1.3317515211252997,1,0,0,0,0
7167,-118.17,34.06,34.95631566651123,9.312429356603932,7.418311856992521,10.954796717501969,7.544377202803664,1.0212703940534589,46.748104534285176,1.9766596681033055,-1.894966816702888,1.2752107778868595,1,0,0,0,0
7168,-118.17,34.06,34.196272856783104,7.2971469387485195,7.334492795781486,8.122129902482184,5.63783317946564,1.0072571604163036,47.55094783363547,1.8644026216738374,-2.2722362736808486,1.137023177523067,1,0,0,0,0
7170,-118.19,34.06,29.607782990246136,9.193416311136785,7.40254386777309,11.163166772552058,7.50399920898032,0.9243108392646727,45.46112625133801,1.8791705600289874,-1.7741971309519837,1.3791754716120874,1,0,0,0,0
7171,-118.18,34.06,35.715103134601705,8.295050143284591,6.421250660177118,9.520776814125142,6.294354432741008,1.0343798602983068,47.38255949270288,2.3101328103099394,-1.9262912817071818,1.3770146196319912,1,0,0,0,0
7173,-118.19,34.05,33.4349433561374,8.769858663216224,7.002706910981154,10.575436505418336,7.085673534785481,0.696536037346715,45.72427302057712,1.874815912825224,-1.7653836316600098,1.3722648459604068,1,0,0,0,0
7174,-118.19,34.05,28.066618928875407,8.775579659474168,6.837418030647802,10.424670028295472,6.815510548571021,1.1354061381446183,47.001119865234095,2.2384676094801517,-1.9811072071822833,1.4587421144849726,1,0,0,0,0
7175,-118.19,34.05,37.22903032354243,8.749088188679737,6.625399126227681,10.077986085767279,6.728882466891426,0.9884968740007551,46.03125309006876,2.3233738107387696,-2.232142276633017,1.3661774974428258,1,0,0,0,0
7176,-118.18,34.05,30.37607472302157,10.181726067173548,8.09445251777752,12.159846487965964,8.26745080406678,1.1745829394727674,46.322894751214605,2.1566956299919346,-2.0898993305872766,1.3583881970139304,1,0,0,0,0
7177,-118.18,34.05,32.67229426642248,8.000783094477098,5.82071207071826,9.352691210423464,6.171259550001531,1.5438804173174148,46.04763413720469,2.0781438206986262,-2.3746999969071525,1.3754670449279431,1,0,0,0,0
7178,-118.18,34.05,32.67229426642248,7.696740245395074,6.21253692106477,9.34576976218752,6.202983642351489,1.3865282674159094,45.375036878648054,1.6455260698959564,-1.4719484479067977,1.3545206426014749,1,0,0,0,0
7180,-118.18,34.04,34.95631566651123,8.505695725336926,6.682565911500157,10.16763900957065,6.666389742417305,1.2671386328977654,47.48531827750115,2.079839871696461,-1.8488754126404185,1.4370669924734472,1,0,0,0,0
7181,-118.19,34.04,27.293653712285593,8.410474972915646,6.677458587936992,10.030049946731436,6.73997890732896,1.1856260538022205,47.859996789558096,1.8606418643685272,-1.7409308241126773,1.3402737861266265,1,0,0,0,0
7183,-118.19,34.05,23.402864048983446,8.16687342591974,6.233415154515098,9.27764444510065,6.114086874640142,1.1137620453233228,45.97375034947922,2.391011826528394,-2.0135383702440413,1.3759705882872753,1,0,0,0,0
7184,-118.17,34.04,34.95631566651123,7.860533996683486,5.8923795333514075,8.819352793994327,5.870614906953581,0.7316150558877362,46.90204546436217,2.3108108160136265,-2.082327959249101,1.3171058614778948,1,0,0,0,0
7185,-118.17,34.04,31.142897273611784,7.569197788712847,5.735566596137048,9.015696948424422,5.820826528320022,1.138527277383205,48.078323928875584,1.9781782252473428,-1.918859442637333,1.4310586899147748,1,0,0,0,0
7186,-118.18,34.03,31.142897273611784,7.680503486685822,5.802222802979237,9.037283770155717,5.790132949835819,1.2132437806868117,47.78163637941657,2.173257412774558,-1.9717476301086745,1.457742212345667,1,0,0,0,0
7187,-118.17,34.04,34.196272856783104,8.254035715863512,6.445374988474438,9.746249839698228,6.514188505532783,0.5971007038644064,46.90969392593883,1.952311514320849,-1.84440810878543,1.3481719045019982,1,0,0,0,0
7188,-118.17,34.04,35.715103134601705,8.25882440603993,6.480838359203617,9.746249839698228,6.545855967166289,1.1688309377082506,45.27964215133396,1.9171183133373655,-1.8050694944175047,1.330407176794805,1,0,0,0,0
7189,-118.17,34.05,31.142897273611784,8.338029684106239,6.427318813327537,9.73476256562249,6.49486980760305,1.402936202840576,46.282790710197546,2.088606466372274,-1.9721283983682663,1.354190458143448,1,0,0,0,0
7190,-118.17,34.05,35.715103134601705,7.945055119099469,6.080577255494196,9.103311298708103,6.080416208078073,1.0664295387685034,46.12922029706738,2.1283418083542798,-1.9357812576631035,1.3201745480086333,1,0,0,0,0
7191,-118.18,34.04,33.4349433561374,9.15348037437849,7.334492795781486,11.107473953732613,7.544377202803664,1.1558602687713244,48.11319797162731,1.7814333304013246,-2.2722362736808486,1.335803436340467,1,0,0,0,0
7192,-118.18,34.03,21.045321857171547,8.173627484384713,6.576935981928091,9.393742839951303,6.5645480306430795,0.18000235101799783,47.63793852827958,1.7852884979011865,-1.5860293290532232,1.1682211425356879,1,0,0,0,0
7193,-118.19,34.03,21.833262245114646,8.83166926409891,6.981965633603929,10.051670788906652,6.9124894088569,0.6289137410324463,48.313652738393074,2.1810709579360523,-1.8647921047665432,1.2530815121876193,1,0,0,0,0
7194,-118.19,34.04,31.908291024388724,8.756042357225953,6.878236032954331,10.445472612788693,7.072320908128515,0.8518577682938406,48.59863931570811,1.87433314360703,-1.9045307370258273,1.3271257375941101,1,0,0,0,0
7195,-118.19,34.04,34.196272856783104,9.164228497899696,7.290801370241655,10.787424977776356,7.39472810970932,0.810410054774373,48.30679136829723,1.9795514791006283,-1.8769313109176868,1.2892863326659272,1,0,0,0,0
7196,-118.19,34.03,24.964606515078128,7.4705626064506045,5.715937960536262,8.8607555027319,5.899708057546974,1.1137620453233228,46.20219776656484,1.7450811017890746,-1.8200135124739378,1.3184589392365773,1,0,0,0,0
7197,-118.18,34.03,29.607782990246136,9.510330269469332,7.752750523261756,11.842022316419204,7.900810630114568,0.8853108982741072,45.89942836161287,1.7828313027314846,-1.7205470403692458,1.4295356314831718,1,0,0,0,0
7198,-118.19,34.03,33.4349433561374,9.604563828010344,7.871979727864241,11.644741266483752,7.9966390842932125,0.7346994255351278,46.92497711095887,1.781380087399094,-1.687506980129011,1.3043940514799095,1,0,0,0,0
7199,-118.18,34.03,31.908291024388724,9.844233515165394,8.0258536423682,11.899401202532038,8.159384677236906,0.7953939505286397,47.76733806877994,1.8737273084084407,-1.7780874799970778,1.3164026979670758,1,0,0,0,0
7200,-118.19,34.02,35.715103134601705,9.0272598157797,7.324520153894853,10.91829833603799,7.430797768024588,0.6165269499380451,47.56548699653956,1.766152848442496,-1.6760667461657228,1.32209911894593,1,0,0,0,0
7201,-118.18,34.02,28.83797942768524,8.583824400333476,6.7859738407042896,10.508063758897343,7.031569956936438,0.9078741806998185,48.12712154535959,1.7130924621511687,-1.8128177343138003,1.3746838050672014,1,0,0,0,0
7202,-118.18,34.02,29.607782990246136,9.844233515165394,8.100543667519434,12.113194309173103,8.213196024383716,0.8367428531296173,46.77131462892992,1.8098988836336083,-1.691027163722994,1.3690318512211768,1,0,0,0,0
7203,-118.19,34.02,31.908291024388724,7.327000886591204,5.5921374827913555,8.608514334748605,5.64924814557066,0.9406293239426483,47.17454700170561,1.8884696097774913,-1.8026990937148335,1.3527748834895983,1,0,0,0,0
7204,-118.18,34.02,28.066618928875407,7.797134286266485,5.774034508750606,9.116265377124451,5.88037585047863,1.204896647700803,47.54367211167158,2.206943343860982,-2.1642170124551687,1.4400390446936142,1,0,0,0,0
7205,-118.19,34.02,27.293653712285593,8.970786486232624,7.098491318036716,10.821451774526812,7.155039512837765,0.6838422646841865,47.11449052056234,2.041036747672007,-1.8857443237780795,1.4322546361956086,1,0,0,0,0
7206,-118.18,34.02,26.519033079169297,8.127448117783743,6.409038944380767,9.711599318221069,6.488375814256017,1.2905219110430461,46.20219776656484,1.823726355492073,-1.7369972785825618,1.3481282985334255,1,0,0,0,0
